start=2014-09-18T09:01:00,end=2014-11-13T09:01:00,version=0.2.2,note=NOT FOR NAVIGATION
FAA,ICAO,NAME,STATE,LATITUDE,LONGITUDE,ELEVATION
94CL,,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,34.05001388888889,-117.26448583333332,1223.0
94CO,,PONDEROSA,CO,38.084714444444444,-107.70089305555557,7250.0
94E,,WHISKEY CREEK,NM,32.76201972222222,-108.20837972222223,6126.0
94FD,,SANTA ROSA MEDICAL CENTER,FL,30.634359166666666,-87.06802222222223,156.0
94FL,,PINE SHADOWS AIRPARK,FL,26.73284638888889,-81.89730833333333,20.0
94GA,,SNOW HILL AIRSTRIP,GA,32.26293805555556,-83.78712222222222,465.0
94IN,,WHITE'S,IN,39.280606388888884,-85.71248055555556,771.0
94IS,,ADAMS PVT,IL,37.90282805555556,-89.13757861111111,410.0
94K,,CASSVILLE MUNI,MO,36.69741666666667,-93.90052777777778,1482.6
94KS,,SMITH FIELD,KS,37.975015,-98.96565388888888,2023.0
94KY,,WOOSLEY,KY,37.50055555555556,-87.32944444444445,400.0
94LA,,PREVOST MEMORIAL HOSPITAL,LA,30.089088055555557,-91.00232166666667,15.0
94MN,,AG SPRAY INC,MN,46.57662694444444,-96.512015,960.0
94MO,,RAY'S ROOST,MO,36.80533611111111,-91.88126055555556,1170.0
94NC,,VIKING,NC,35.009610555555554,-79.26003333333333,295.0
94NH,,TUCKER FARM,NH,43.47643611111111,-71.74742777777777,620.0
94NJ,,PIO COSTA SAND & GRAVEL,NJ,40.86398722222222,-74.9190586111111,550.0
94NY,,ST BERNARD FIELD,NY,42.825068611111114,-76.69133722222223,540.0
94OH,,ST RITA'S MEDICAL CENTER,OH,40.74055277777777,-84.11830277777779,924.0
94OI,,BLADES LANDING,OH,41.24338916666667,-81.41511027777777,1100.0
94OK,,MUSKOGEE RGNL MEDICAL CENTER,OK,35.75184166666667,-95.40631388888889,607.6
94OR,,UMPQUA RV PARK FLY IN,OR,43.53067166666667,-123.54898222222222,230.0
94PA,,MOUNTAIN SPRINGS,PA,41.770065555555554,-78.01083750000001,1810.0
94PN,,YORK HOSPITAL,PA,39.945931944444446,-76.71802277777778,480.0
94R,,LACKEY AVIATION,TX,29.26439583333333,-96.00724583333334,90.0
94TA,,REECE FIELD,TX,31.305720277777777,-100.45870333333333,1960.0
94TE,,BARBARO NORTH,TX,33.098055555555554,-97.14694444444444,632.0
94TX,,RIVER BEND RANCH,TX,31.43766,-99.31560916666668,1500.0
94VA,,HIGHVIEW FARMS,VA,37.26305555555555,-78.84944444444444,765.0
94WA,,WISHKAH RIVER RANCH,WA,47.08481388888889,-123.77377777777777,36.0
94WI,,KOLLER,WI,42.98751027777778,-88.41648555555555,980.0
94Z,,NOME CITY FIELD,AK,64.51142227777778,-165.39023022222221,69.0
95AK,,BROWN'S HOMESTEAD,AK,61.47261944444444,-149.98246944444446,140.0
95CA,,BONEL,CA,35.66913611111111,-120.54849666666667,1030.0
95CL,,VERDUGO HILLS HOSPITAL,CA,34.204171,-118.217295,1430.4
95CO,,MANN RANCH,CO,37.86848333333334,-104.83575,6000.0
95D,,BEULAH,ND,47.250840833333335,-101.8140575,1791.0
95E,,STALLION AAF,NM,33.81895638888889,-106.64501416666666,4925.0
95F,,CLEVELAND MUNI,OK,36.284166666666664,-96.46333333333334,976.0
95FD,,SOUTH POINT,FL,26.768333333333334,-81.53888888888889,22.0
95FL,,PINELLAS COUNTY MOSQUITO CONTROL,FL,27.87557888888889,-82.68926611111111,10.0
95GA,,MCINTOSH FIELD,GA,33.45594694444444,-84.94299527777778,771.0
95IL,,HENDERSON,IL,37.48616111111111,-88.40004027777778,485.0
95IN,,STEWART FIELD,IN,38.8875,-85.82638888888889,550.0
95IS,,JAN KNIPE,IL,40.370555555555555,-91.38888888888889,645.0
95KY,,CRAWFORD,KY,37.42027777777778,-84.36916666666667,1227.0
95LA,,LA STATE POLICE TROOP E,LA,31.316633333333336,-92.46838333333334,95.0
95LL,,DECKERT,IL,40.719166666666666,-89.15777777777778,745.0
95MI,,WAMBERG AIRFIELD,MI,44.087025833333335,-85.73074152777778,981.0
95MN,,WHALETAIL LAKE,MN,44.938852222222216,-93.72274083333335,948.0
95MO,,SCHLEMMER,MO,39.25948416666667,-91.65016027777777,780.0
95NE,,LIGHTNER RANCH,NE,42.66976944444445,-98.22411111111111,1607.0
95NJ,,MIDDLE SEDGE ISLAND,NJ,40.0001175,-74.08013694444445,5.0
95NY,,FISHER,NY,42.789226666666664,-78.47641,1280.0
95OH,,TONG FARM,OH,40.970887777777776,-83.45825888888889,840.0
95OI,,C C A,OH,39.20255916666667,-84.30743805555555,850.0
95OK,,BARCUS FIELD,OK,36.26759444444444,-95.6307,660.0
95OR,,FLOURNOY VALLEY,OR,43.207614722222225,-123.53258055555555,790.0
95PA,,SNYDER RANCH,PA,40.89478611111112,-79.5900463888889,1430.0
95PN,,LANSDALE HOSPITAL,PA,40.25010666666667,-75.2496186111111,330.0
95TA,,THUNDER CREEK,TX,29.63494888888889,-99.4822688888889,1500.0
95TE,,STAR,TX,33.217777777777776,-96.98333333333333,615.0
95TS,,ROB,TX,33.23083333333334,-98.48972222222223,1310.0
95TX,,CHUPADERA RANCH,TX,28.192495,-100.07228194444446,651.0
95VA,,BUCK HOLLAR,VA,36.62319361111111,-79.35585527777779,450.0
95WA,,BLACK DIAMOND,WA,47.31565638888889,-122.00983583333333,595.0
95WI,,WISERSKY,WI,42.93611111111111,-89.12972222222223,965.0
95XS,,AIR LOGISTICS SABINE,TX,29.714663333333334,-93.9121111111111,7.0
95Z,,BRADLEY SKY-RANCH,AK,64.75922222222222,-147.3876388888889,483.0
96AK,,HACKNEY LANDING,AK,60.28778333333333,-151.34612222222222,208.0
96C,,FOX RIVER,WI,42.75001638888889,-88.25092388888889,822.0
96CA,,WARNER CENTER PLAZA ONE,CA,34.17889388888889,-118.5992525,1133.0
96CL,,TWI II,CA,34.15806111111111,-118.91787388888889,1162.0
96CO,,LOGAN,CO,39.856433333333335,-104.39603333333332,5300.0
96D,,WALHALLA MUNI,ND,48.94057222222222,-97.90277499999999,953.0
96FD,,CITRUS HEDGING RANCH,FL,27.33337638888889,-80.73616944444446,60.0
96FL,,WINGS FIELD,FL,29.24247,-82.54538305555556,100.0
96G,,COWLEY FIELD,MI,43.37641111111111,-82.81456666666666,770.0
96GA,,3-M'S,GA,33.185833333333335,-84.36805555555556,890.0
96ID,,FLYING H RANCH,ID,48.23556666666667,-116.87526666666668,2230.0
96IL,,KRAMER,IL,42.37501388888889,-89.84595416666667,930.0
96IN,,MEDICAL CENTER,IN,39.77920972222222,-86.18554305555556,706.0
96IS,,HILDRETH AIR PARK,IL,39.875035,-87.84502916666666,730.0
96KY,,WOOSLEY FIELD,KY,37.55222222222222,-87.2713888888889,465.0
96LA,,LA STATE POLICE TROOP A,LA,30.34722222222222,-91.03111111111112,18.0
96LL,,WICHMAN,IL,40.6161475,-87.6141925,681.0
96M,,MOBERG AIR BASE,MN,47.499673888888886,-94.94528,1370.0
96MO,,RIVERLANDS AREA,MO,38.86310388888889,-90.15705305555555,434.0
96MU,,GREEN AIRFIELD,MO,37.94341111111111,-91.60213333333333,1068.0
96NC,,RALEIGH,NC,35.81125,-78.61168611111111,207.0
96NE,,RIVERBEND,NE,41.40067777777778,-99.09727777777778,2144.0
96NJ,,LOURDES MEDICAL CENTER OF BURLINGTON CTY,NJ,40.04677777777778,-74.88238777777778,72.0
96NY,,MASSARO,NY,41.382777777777775,-73.73833333333333,681.0
96OI,,KETTERING HOSPITAL,OH,39.76283638888889,-84.19132888888889,836.0
96OK,,MIKE'S PLACE,OK,36.84888888888889,-99.45666666666666,1787.0
96OR,,CABLE CREEK RANCH,OR,45.10055555555556,-118.81694444444445,4060.0
96PN,,READING HOSP & MEDICAL CENTER,PA,40.33175916666667,-75.95659944444444,224.0
96TA,,ROY H LAIRD MEMORIAL HOSPITAL,TX,32.37320666666667,-94.86827055555555,343.0
96TE,,BODINE,TX,31.903027777777776,-100.87161111111111,2623.0
96TS,,SOUTHWEST LUBBOCK,TX,33.395580555555554,-102.00945833333333,3265.0
96VE,,BEITER,WA,46.906666666666666,-120.4336111111111,1910.0
96WA,,JIM & JULIE'S,WA,47.89805555555556,-122.15555555555555,15.0
96WI,,VETTE/BLUST,WI,43.94109638888889,-88.4937238888889,750.0
96WY,,CEDAR CREEK RANCH,WY,41.409166666666664,-106.5925,7760.0
96XA,,GNAWS FARM,TX,31.284444444444443,-103.6438888888889,2717.0
96XS,,HOUSTON OIL & MINERALS SMITH POINT,TX,29.528840833333334,-94.76603,9.0
96Z,,NORTH WHALE,AK,56.11631055555555,-133.12171527777778,0.0
97AK,,HIGH RIDGE ASSOCIATION,AK,61.664,-149.25359999999998,720.0
97CA,,TEJON AG,CA,34.98913583333333,-118.91454444444445,1065.0
97F,,CRAZY HORSE MUNI,OK,34.54647527777778,-97.10835277777778,940.0
97FD,,HELICOPTERS INTL,FL,28.46439722222222,-81.45996666666667,110.0
97FL,,LOVE FIELD,FL,28.961928611111112,-81.89147083333333,80.0
97G,,GLOWACKI,MI,43.000031944444444,-84.59582027777778,775.0
97GA,,B TREE FARMS,GA,34.26816,-83.67211444444445,1000.0
97IA,,VOLKENS FIELD,IA,41.255833333333335,-95.47666666666667,1275.0
97IL,,GRAHAM HOSPITAL,IL,40.55305555555555,-90.03972222222222,680.0
97IN,,SOLAR,IN,38.49588222222222,-87.28251333333334,445.0
97IS,,ST JOHNS HOSPITAL,IL,39.806666666666665,-89.64444444444445,632.0
97KS,,CLEAR VIEW FARM,KS,38.81014444444444,-94.75565277777777,1060.0
97KY,,GREENER HORIZONS,KY,38.24388888888889,-85.4888888888889,745.0
97LA,,GREENE AIR PARK,LA,30.033813888888886,-92.05520555555556,50.0
97M,,EKALAKA,MT,45.87791444444444,-104.53750722222223,3503.0
97MN,,FAIRVIEW RED WING MEDICAL CENTER,MN,44.55935277777778,-92.57275277777777,850.0
97MO,,GARY'S,MO,37.75670472222222,-93.01629777777778,1200.0
97MT,,CABIN CREEK LANDING,MT,48.07346944444444,-114.67625,3999.0
97NC,,TRANSYLVANIA COMMUNITY HOSPITAL,NC,35.25666666666667,-82.71083333333333,2120.0
97ND,,WALSER STRIP,ND,48.43082611111111,-97.70814333333333,960.0
97NY,,HUNTER MOUNTAIN,NY,42.23425361111111,-74.23764333333334,2000.0
97OG,,BYBEE FIELD,OR,43.89782777777778,-116.9899638888889,2150.0
97OH,,JACKSON,OH,39.04146138888889,-82.62794222222222,706.0
97OI,,SALEM COMMUNITY HOSPITAL,OH,40.90033666666667,-80.83286,1305.0
97OK,,PRESBYTERIAN HOSPITAL,OK,35.474782222222224,-97.5003161111111,1262.0
97OR,,HI COUNTRY NO 2,OR,44.435158333333334,-118.66244583333334,3840.0
97PA,,WILLOWS,PA,41.908388888888894,-80.25811638888888,1225.0
97PN,,GOLD MINE FIELD,PA,40.37510222222222,-75.34962138888889,550.0
97TA,,HICKORY HOLLOW,TX,29.926056666666668,-95.52355222222222,80.0
97TE,,GO HELITRANS,TX,28.94972222222222,-95.35722222222222,14.0
97TN,,KITE FIELD,TN,36.2775,-82.58666666666667,1450.0
97TS,,GDAP AIR RANCH,TX,30.480202777777777,-95.53994333333333,300.0
97TX,,SAN PEDRO RANCH,TX,28.283603055555556,-100.06700527777777,710.0
97VA,,SINGLETON,VA,38.21067972222222,-79.71338333333333,2060.0
97WA,,BASIN CITY AIRFIELD,WA,46.58569361111111,-119.15390138888888,722.0
97WI,,NORTH FORK,WI,44.963300000000004,-90.86027777777778,1145.0
97WY,,SNAKE RIVER CANYON,WY,43.29933333333334,-110.77713333333332,5886.0
97XS,,TILGHMAN,TX,33.432833333333335,-96.47946666666667,741.0
97Y,,GENOA MUNI,NE,41.404180000000004,-97.70866277777777,1570.0
98AK,,EASTLAND,AK,59.775841666666665,-151.18163055555556,1190.0
98CA,,EVEREST & JENNINGS HELISTOP NR 1,CA,34.04473194444444,-118.44480138888888,245.0
98CO,,NCMC,CO,40.415,-104.70777777777778,4882.0
98D,,ONIDA MUNI,SD,44.7005,-100.10141666666667,1884.8
98FD,,LAKE JESSUP,FL,28.71693972222222,-81.23312,3.0
98FL,,SAND LAKE,FL,28.43361722222222,-81.49146111111111,90.0
98G,,SEBEWAING,MI,43.72918388888889,-83.46246166666667,584.0
98GA,,CIRCLE T,GA,33.20568,-83.91240694444444,545.0
98ID,,WALTER KNOX MEMORIAL HOSPITAL,ID,43.880583333333334,-116.48457777777777,238.0
98IL,,ST MARY'S GOOD SAMARITAN HOSPITAL,IL,38.531666666666666,-89.11944444444444,490.0
98KS,,REXFORD,KS,37.445856666666664,-100.49209555555555,2775.0
98KY,,BAPTIST RGNL MEDICAL CENTER,KY,36.92333333333333,-84.12044444444444,1274.0
98L,,POMONA POLICE DEPT,CA,34.05251055555556,-117.79339166666668,1001.0
98LA,,LA STATE POLICE TROOP L,LA,30.402316666666664,-90.08766666666666,25.0
98LL,,BRADEN FARMS,IL,40.79920166666666,-87.78364555555555,630.0
98LS,,TIETJES,LA,30.43457638888889,-92.72158333333334,44.0
98M,,GREATON AIRFIELD,ME,43.575716666666665,-70.51885833333334,170.0
98MI,,L & L,MI,42.163333333333334,-83.34527777777778,630.0
98MN,,UP YONDER,MN,47.29642222222222,-94.88473055555556,1446.0
98MO,,WOODLIFF AIRPARK,MO,38.78616138888889,-90.94236,750.0
98MT,,ROSEMONT,MT,46.44281388888889,-114.00318333333334,4172.0
98NC,,LINVILLE RIDGE,NC,36.11810555555555,-81.860575,4826.0
98ND,,SOBOLIK,ND,48.26332472222222,-97.62230583333333,920.0
98NH,,SKYBAST,NH,43.21124722222222,-71.24009166666666,565.0
98NJ,,CREAMER,NJ,40.87537722222223,-74.03514,10.0
98NM,,S & S RANCH,NM,36.0767025,-104.71804722222221,6310.0
98NY,,KRENZERS,NY,42.88339722222223,-77.53305027777779,1035.0
98OH,,PAINE'S,OH,41.82505361111111,-80.88314583333333,660.0
98OK,,CANDY LAKE ESTATE,OK,36.48916666666667,-96.05277777777778,685.0
98OL,,COPLAND,OK,34.500080277777776,-97.99475749999999,1120.0
98OR,,MACH-O ACRES,OR,45.199002500000006,-123.37010777777778,435.0
98PA,,PLEASANT HILL,PA,40.894444444444446,-80.18111111111111,1180.0
98PN,,TRAUMA CENTER,PA,40.561208055555554,-75.52351777777777,400.0
98TA,,WEATHERFORD RGNL MEDICAL CENTER,TX,32.74805555555555,-97.7842,1050.0
98TE,,HILLTOP,OR,43.322088888888885,-123.17665,1320.0
98TN,,LANDING AT RIVER'S EDGE,TN,36.1425,-83.60416666666667,1019.0
98TS,,TRAP TRAVELSTEAD FIELD,TX,32.41820388888889,-95.00021861111111,430.0
98TX,,CIG 402,TX,27.25670888888889,-98.09417027777778,110.0
98VA,,GLASCOCK,VA,38.94233277777777,-77.54221333333334,330.0
98WA,,ZIRKLE FRUIT COMPANY,WA,46.675555555555555,-120.50638888888889,1100.0
98WI,,SHAWANO MEDICAL CENTER,WI,44.78470611111111,-88.61774166666666,812.0
98WY,,HMHS,WY,43.30146666666667,-110.77556666666666,5886.0
98XS,,LZ PHANTOM,TX,30.459916666666665,-97.93494444444444,800.0
99A,,SMITH'S INTL,AR,34.40622222222222,-91.95875,218.0
99AK,,MOORE CREEK,AK,62.599042777777775,-157.15180583333336,980.0
99AZ,,EAGLETAIL RANCH,AZ,33.39555555555555,-113.22305555555556,1203.0
99C,,QUAMS MARINA,WI,42.95111138888888,-89.27095027777777,843.0
99CA,,SAN ANTONIO COMMUNITY HOSPITAL,CA,34.1025,-117.63638888888889,1274.0
99CL,,EL MIRAGE FIELD ADELANTO,CA,34.624990000000004,-117.60505583333334,2865.0
99CN,,BANNER LASSEN MEDICAL CENTER,CA,40.437777777777775,-120.62777777777778,4419.0
99CO,,ROCK CREEK,CO,38.13638888888889,-104.81472222222222,5660.0
99F,,EL RENO,OK,35.51671861111111,-97.97949416666667,1395.0
99FD,,HELI-TECH INC,FL,30.211311944444443,-85.69159555555555,10.0
99FL,,MADISON COUNTY,FL,30.447435000000002,-83.31097749999999,150.0
99GA,,CURTIS PARKWAY NORTH,GA,34.45119944444444,-84.93438694444444,660.0
99HI,,KAWELA FARM,HI,21.08277777777778,-156.9736111111111,450.0
99IA,,COURTNEY'S LANDING,IA,41.21656666666667,-92.77797500000001,835.0
99ID,,CAHC EMERGENCY,ID,44.51145,-114.22450833333333,5149.0
99II,,COOPER FIELD,IN,39.5835,-86.95252777777777,880.0
99IL,,PROVIDENCE PLACE FIELD,IL,42.28666666666667,-89.9575,959.0
99IN,,BEE-ACRE FARM STRIP,IN,40.20614805555556,-86.10054416666667,885.0
99KS,,ELM CREEK FARMS,KS,37.409325,-98.64939166666666,1600.0
99KY,,GRAVITY ZERO,KY,37.65555555555556,-84.69027777777778,860.0
99LA,,LAWSON FIELD,LA,30.289369444444443,-92.38902083333333,25.0
99MN,,MAYO CLINIC - SAINT MARYS HOSPITAL,MN,44.019756944444445,-92.48306,1166.0
99MO,,PARKLAND HEALTH CENTER,MO,37.90838333333333,-90.53345833333334,850.0
99MT,,FOX FIELD,MT,46.0975,-114.17833333333333,3750.0
99N,,BAMBERG COUNTY,SC,33.30452777777778,-81.10841666666667,231.0
99NA,,FLY I,NC,35.060633333333335,-80.84598888888888,593.0
99NC,,STREETS FERRY,NC,35.214444444444446,-77.11805555555556,7.0
99NJ,,ATLANTIC COUNTY HELISTOP,NJ,39.37567194444444,-74.53570916666668,12.0
99NY,,HIBBARD'S,NY,43.23338944444444,-78.78725833333334,410.0
99OH,,MERCY MEMORIAL HOSPITAL,OH,40.10894666666667,-83.72992916666666,1050.0
99OI,,FOSTORIA COMMUNITY HOSPITAL,OH,41.16326944444444,-83.4242,768.0
99OK,,WARREN CAT,OK,35.46478083333333,-97.60420694444446,1297.0
99OR,,LAZY F RANCH,OR,45.6507,-117.66991777777778,3710.0
99PA,,NIELSEN,PA,41.91979583333334,-77.14136027777778,1040.0
99TA,,PEACOCK WILLOW CREEK,TX,32.49402805555555,-97.36973916666666,786.0
99TE,,PRITCHARD,TX,33.60583333333334,-96.41555555555556,800.0
99TN,,HAYWOOD COUNTY EMS,TN,35.602777777777774,-89.2375,350.0
99TS,,DAVID GRANBERRY MEMORIAL HOSPITAL,TX,33.19817722222222,-94.68131638888889,421.0
99TX,,BRIGGS RANCH,TX,28.300271666666667,-99.56698750000001,520.0
99UT,,SUNDOG,UT,40.35055555555556,-109.40138888888889,4900.0
99V,,CRAWFORD,CO,38.70415361111111,-107.64366944444446,6470.0
99WA,,PROVIDENCE MEDICAL PLAZA,WA,46.59638888888889,-120.52111111111111,1134.0
99WY,,XINGU AIRSTRIP,WY,44.845800000000004,-107.27674444444445,4340.0
99XA,,SKOTZ AIRFIELD,TX,30.8652,-98.00416666666666,1200.0
99Y,,GREELEY MUNI,NE,41.55834527777778,-98.54618527777778,2035.0
99Z,,FINGER LAKE,AK,61.60923611111111,-149.26354166666667,337.0
9A0,,LUMPKIN COUNTY-WIMPYS,GA,34.58313888888889,-84.01997222222222,1311.0
9A3,PACH,CHUATHBALUK,AK,61.579055555555556,-159.2156388888889,244.0
9A4,,COURTLAND,AL,34.659416666666665,-87.34891666666665,588.0
9A5,,BARWICK LAFAYETTE,GA,34.688500000000005,-85.29030555555555,776.3
9A8,,UGASHIK,AK,57.523424999999996,-157.39599444444443,25.0
9A9,,SHIFLET FIELD,NC,35.72067972222222,-82.00983083333334,1212.0
9AK,,TOTATLANIKA RIVER,AK,64.02565972222222,-148.52233750000002,2717.0
9AK0,,SPORTSMENS PARADISE,AK,62.51213166666667,-143.2354713888889,3120.0
9AK1,,STORMY HILL,AK,61.63086944444444,-149.23178888888887,500.0
9AK2,,KAKO,AK,61.899,-161.43972222222223,300.0
9AK3,,NIKOLAI CREEK,AK,61.01388444444444,-151.4489102777778,30.0
9AK4,,ARCTIC ANGEL,AK,64.1373611111111,-145.8303888888889,1009.0
9AK5,,SKY HARBOR,AK,61.116480555555555,-149.81876944444443,340.0
9AK6,,LEISUREWOOD AIRSTRIP,AK,61.62406111111111,-149.6483,366.0
9AK7,,CUBDIVISION,AK,61.58983055555556,-149.8166611111111,250.0
9AK8,,WOLF TRACK,AK,61.62474222222222,-149.68223,90.0
9AL6,,LILLIAN COMMUNITY,AL,30.407208333333333,-87.4418138888889,70.0
9AL9,,LIBERTY PARK,AL,33.47866666666667,-86.702,620.0
9AR4,,TANGO 7,AR,34.523091666666666,-92.16765555555556,233.0
9AZ2,,SAGEBRUSH TRAILS ESTATES,AZ,34.58277777777778,-114.02777777777777,1984.0
9B1,,MARLBORO,MA,42.34316666666666,-71.509,285.0
9B8,,SALMON RIVER AIRFIELD,CT,41.58954333333333,-72.44230777777777,540.0
9C0,,PENINSULA POINT PULLOUT,AK,55.38465055555555,-131.73835222222223,0.0
9C8,,EVART MUNI,MI,43.89486111111111,-85.28474999999999,1019.9
9CA0,,PSK RANCH,CA,35.11385444444444,-118.598145,3840.0
9CA1,,BARSTOW SERVICE CENTER,CA,34.87526138888889,-116.99670555555556,2240.0
9CA2,,PIONEERS MEMORIAL HOSPITAL,CA,32.958416666666665,-115.55313888888888,-99.0
9CA3,,RECREATION AND CONFERENCE CENTER,CA,34.01973361111111,-117.9283963888889,701.0
9CA4,,HI-DESERT MEMORIAL HOSPITAL,CA,34.13167222222222,-116.27639888888889,2652.0
9CA5,,CALIFORNIA MART,CA,34.04029027777778,-118.25618527777777,434.0
9CA6,,NORTH VALLEY,CA,37.86909694444445,-118.09510916666666,4960.0
9CA7,,HARRIS RIVER RANCH,CA,36.771861111111114,-119.44516111111112,450.0
9CA9,,SANTA FE INTL CORP,CA,34.080843055555555,-118.14923694444445,460.0
9CL0,,TURLOCK AIRPARK,CA,37.47076833333333,-120.84409388888889,100.0
9CL1,,JOHNSON RANCH,CA,37.19105416666667,-120.27628916666667,240.0
9CL2,,CHRISTENSEN RANCH,CA,36.87162,-121.33715388888889,380.0
9CL3,,LIKELY,CA,41.24017250000001,-120.52606444444444,4420.0
9CL4,,HART MINE,CA,35.283323333333335,-115.19248416666667,4620.0
9CL5,,BLAIR STRIP,CA,36.27522777777778,-119.64068305555554,231.0
9CL6,,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,CA,36.883250000000004,-119.80155555555555,376.0
9CL7,,OLD AERODROME,CA,39.324890555555555,-121.35940666666667,700.0
9CL8,,UNION EVA,CA,33.661686111111116,-118.06200666666666,79.0
9CL9,,SPEZIA,CA,38.21658222222222,-121.53439722222222,0.0
9CN1,,HAZEL HAWKINS MEMORIAL HOSPITAL,CA,36.834780555555554,-121.38650555555554,397.0
9CO0,,POLICE HEADQUARTERS,CO,39.73748666666666,-104.9922038888889,5350.0
9CO1,,DEER CREEK BUILDING,CO,39.55609916666666,-105.16221055555555,6228.0
9CO2,,VAN SLYKE FIELD,CO,39.69609666666667,-104.4757963888889,5400.0
9CO3,,HUBBARD,CO,38.68331777777777,-108.9839975,4670.0
9CO4,,INDIAN HILLS/FIRE DEPARTMENT,CO,39.636654444444446,-105.26693527777778,7310.0
9CO5,,SCHERLER PRIVATE AIRSTRIP,CO,38.576676666666664,-102.43713333333334,4126.0
9CO6,,D BAR D,CO,39.28133333333333,-104.57311666666666,6752.0
9CO7,,BEAUGH,CO,40.340555555555554,-104.57333333333334,4770.0
9CO8,,BIJOU BOTTOM STRIP,CO,39.279300000000006,-104.34315000000001,6000.0
9CO9,,PHYLCON RANCH,CO,39.12914444444445,-108.14229722222223,6585.0
9CT1,,THE TOWERS,CT,41.1445,-73.42853333333332,280.0
9D0,,HIGHMORE MUNI,SD,44.54076713888889,-99.45101227777778,1854.0
9D1,,GREGORY MUNI - FLYNN FLD,SD,43.22178019444444,-99.40342286111111,2175.0
9D2,,HARDING COUNTY,SD,45.579554972222226,-103.52891019444444,2891.0
9D4,,DECK,PA,40.35212777777778,-76.32964444444444,523.0
9D7,,CANDO MUNI,ND,48.48002777777778,-99.23638888888888,1482.0
9D9,,HASTINGS,MI,42.66354758333333,-85.34620811111111,801.0
9F0,,DUBLIN MUNI,TX,32.068199166666666,-98.32532083333334,1495.0
9F1,,VALLEY MILLS MUNI,TX,31.620995833333335,-97.4294586111111,751.0
9F5,,TCJC-SOUTH CAMPUS,TX,32.66374444444444,-97.28640388888888,663.0
9F8,,HOVEN MUNI,SD,45.257558611111115,-99.79783944444445,1885.0
9F9,,SYCAMORE STRIP,TX,32.627027777777776,-97.35400694444444,762.0
9FA2,,LAKESIDE MEDICAL CENTER,FL,26.72372222222222,-80.67194722222223,11.0
9FA8,,BAPTIST HOSPITAL,FL,25.6670475,-80.33310805555556,15.0
9FD0,,SAGE SEADROME,FL,27.9455775,-81.40340555555555,53.0
9FD1,,SACRED HEART HOSPITAL,FL,30.476027777777777,-87.21191499999999,134.0
9FD2,,BLACKWATER CREEK,FL,28.136958888888888,-82.14647388888888,80.0
9FD3,,HIGHLANDS RGNL MEDICAL CENTER,FL,27.465593055555555,-81.43229555555557,106.0
9FD5,,THOMPSON'S GOINBROKE AERO RANCH,FL,29.386638888888886,-82.14287194444444,85.0
9FD6,,ACADEMY,FL,27.94696638888889,-82.42092694444445,0.0
9FD7,,FORT ATKINSON PLANTATION AIRPARK,FL,30.196225000000002,-83.30904444444444,90.0
9FD8,,WESH-TV CHANNEL 2,FL,28.612499444444445,-81.385625,118.0
9FD9,,BUDDY'S AG SERVICE,FL,30.12244861111111,-82.96790722222222,100.0
9FL0,,SUWANNEE BELLE,FL,30.092446666666667,-83.08541055555555,50.0
9FL1,,FLYING W AIRRANCH,FL,28.68360222222222,-82.15758666666666,58.0
9FL2,,SARANAC FARM,FL,30.6525,-84.47472222222223,230.0
9FL3,,LAKE JOSEPHINE,FL,27.396944444444443,-81.42666666666666,85.0
9FL4,,PASCO COUNTY MOSQUITO,FL,28.1925,-82.62166666666667,40.0
9FL5,,SHADY BEND,FL,29.814120833333334,-82.92568194444445,25.0
9FL6,,LAND SOUTH,FL,27.86638888888889,-81.96944444444445,136.0
9FL7,,OASIS RANGER STATION-U.S. GOVERNMENT,FL,25.857320833333333,-81.03451472222223,10.0
9FL8,,FINLAYSON FARM,FL,30.616590833333333,-83.65237972222222,150.0
9FL9,,SUWANNEE HOSPITAL EMERGENCY,FL,30.291334444444445,-83.00402027777778,94.0
9G0,,BUFFALO AIRFIELD,NY,42.86200305555556,-78.71658527777778,670.0
9G1,,ROCK,PA,40.60354627777778,-79.82611894444445,1063.0
9G2,,PRICES,MI,42.80761388888889,-83.76946944444445,919.1
9G3,,AKRON,NY,43.02109622222222,-78.48263319444445,839.7
9G5,,ROYALTON,NY,43.18200222222222,-78.55780527777777,628.0
9G6,,PINE HILL,NY,43.17353083333334,-78.27463250000001,669.0
9G8,,EBENSBURG,PA,40.46121083333333,-78.7752438888889,2099.0
9G9,,GACKLE MUNI,ND,46.621452250000004,-99.16442783333333,1904.0
9GA0,,BROWN FIELD,GA,33.057069722222224,-84.34242111111112,864.0
9GA1,,BRIAR PATCH,GA,32.44888888888889,-81.33694444444444,100.0
9GA2,,BERG PARK AERODROME,GA,31.8025,-81.3975,15.0
9GA3,,YOUNG FIELD,GA,31.839609166666666,-84.48158277777777,401.0
9GA4,,TRICO,GA,33.664274999999996,-84.33909111111112,950.0
9GA5,,LOWELL FIELD,GA,32.05821861111111,-84.29018888888889,475.0
9GA6,,BROOKLINE - MEADOWMERE,GA,33.09777777777778,-83.40472222222222,500.0
9GA7,,FITZGERALD JR WOMAN'S HOSPITAL,GA,31.69796416666667,-83.26015472222221,363.0
9GA8,,CHINABERRY RANCH,GA,32.69361111111111,-82.89888888888889,295.0
